"Plot Title: 20475520"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20475520, SEN S/N: 20475520)","Coupler Detached (LGR S/N: 20475520)","Coupler Attached (LGR S/N: 20475520)","Host Connected (LGR S/N: 20475520)","End Of File (LGR S/N: 20475520)"
2427,11/06/21 09:10:05 PM,0.962,,,,
2428,11/06/21 10:10:05 PM,0.962,,,,
2429,11/06/21 11:10:05 PM,0.632,,,,
2430,11/07/21 12:10:05 AM,0.356,,,,
2431,11/07/21 01:10:05 AM,0.273,,,,
2432,11/07/21 02:10:05 AM,0.301,,,,
2433,11/07/21 03:10:05 AM,0.384,,,,
2434,11/07/21 04:10:05 AM,0.577,,,,
2435,11/07/21 05:10:05 AM,0.660,,,,
2436,11/07/21 06:10:05 AM,0.742,,,,
2437,11/07/21 07:10:05 AM,0.797,,,,
2438,11/07/21 08:10:05 AM,0.825,,,,
2439,11/07/21 09:10:05 AM,0.852,,,,
2440,11/07/21 10:10:05 AM,0.880,,,,
2441,11/07/21 11:10:05 AM,0.907,,,,
2442,11/07/21 12:10:05 PM,0.934,,,,
2443,11/07/21 01:10:05 PM,0.962,,,,
2444,11/07/21 02:10:05 PM,0.962,,,,
2445,11/07/21 03:10:05 PM,0.989,,,,
2446,11/07/21 04:10:05 PM,0.989,,,,
2447,11/07/21 05:10:05 PM,0.989,,,,
2448,11/07/21 06:10:05 PM,0.934,,,,
2449,11/07/21 07:10:05 PM,0.880,,,,
2450,11/07/21 08:10:05 PM,0.880,,,,
2451,11/07/21 09:10:05 PM,0.880,,,,
2452,11/07/21 10:10:05 PM,0.880,,,,
2453,11/07/21 11:10:05 PM,0.880,,,,
2454,11/08/21 12:10:05 AM,0.797,,,,
2455,11/08/21 01:10:05 AM,0.797,,,,
2456,11/08/21 02:10:05 AM,0.770,,,,
2457,11/08/21 03:10:05 AM,0.715,,,,
2458,11/08/21 04:10:05 AM,0.715,,,,
2459,11/08/21 05:10:05 AM,0.687,,,,
2460,11/08/21 06:10:05 AM,0.605,,,,
2461,11/08/21 07:10:05 AM,0.550,,,,
2462,11/08/21 08:10:05 AM,0.467,,,,
2463,11/08/21 09:10:05 AM,0.439,,,,
2464,11/08/21 10:10:05 AM,0.467,,,,
2465,11/08/21 11:10:05 AM,0.605,,,,
2466,11/08/21 12:10:05 PM,0.770,,,,
2467,11/08/21 01:10:05 PM,0.907,,,,
2468,11/08/21 02:10:05 PM,0.989,,,,
2469,11/08/21 03:10:05 PM,1.017,,,,
2470,11/08/21 04:10:05 PM,1.017,,,,
2471,11/08/21 05:10:05 PM,0.962,,,,
2472,11/08/21 06:10:05 PM,0.880,,,,
2473,11/08/21 07:10:05 PM,0.852,,,,
2474,11/08/21 08:10:05 PM,0.825,,,,
2475,11/08/21 09:10:05 PM,0.770,,,,
2476,11/08/21 10:10:05 PM,0.770,,,,
2477,11/08/21 11:10:05 PM,0.770,,,,
2478,11/09/21 12:10:05 AM,0.687,,,,
2479,11/09/21 01:10:05 AM,0.605,,,,
2480,11/09/21 02:10:05 AM,0.550,,,,
2481,11/09/21 03:10:05 AM,0.522,,,,
2482,11/09/21 04:10:05 AM,0.495,,,,
2483,11/09/21 05:10:05 AM,0.495,,,,
2484,11/09/21 06:10:05 AM,0.522,,,,
2485,11/09/21 07:10:05 AM,0.605,,,,
2486,11/09/21 08:10:05 AM,0.605,,,,
2487,11/09/21 09:10:05 AM,0.660,,,,
2488,11/09/21 10:10:05 AM,0.715,,,,
2489,11/09/21 11:10:05 AM,0.742,,,,
2490,11/09/21 12:10:05 PM,0.825,,,,
2491,11/09/21 01:10:05 PM,0.797,,,,
2492,11/09/21 02:10:05 PM,0.687,,,,
2493,11/09/21 03:10:05 PM,0.550,,,,
2494,11/09/21 04:10:05 PM,0.439,,,,
2495,11/09/21 05:10:05 PM,0.467,,,,
2496,11/09/21 06:10:05 PM,0.412,,,,
2497,11/09/21 07:10:05 PM,0.412,,,,
2498,11/09/21 08:10:05 PM,0.384,,,,
2499,11/09/21 09:10:05 PM,0.467,,,,
2500,11/09/21 10:10:05 PM,0.522,,,,
2501,11/09/21 11:10:05 PM,0.495,,,,
2502,11/10/21 12:10:05 AM,0.550,,,,
2503,11/10/21 01:10:05 AM,0.522,,,,
2504,11/10/21 02:10:05 AM,0.550,,,,
2505,11/10/21 03:10:05 AM,0.522,,,,
2506,11/10/21 04:10:05 AM,0.550,,,,
2507,11/10/21 05:10:05 AM,0.522,,,,
2508,11/10/21 06:10:05 AM,0.550,,,,
2509,11/10/21 07:10:05 AM,0.522,,,,
2510,11/10/21 08:10:05 AM,0.356,,,,
2511,11/10/21 09:10:05 AM,0.356,,,,
2512,11/10/21 10:10:05 AM,0.522,,,,
2513,11/10/21 11:10:05 AM,0.605,,,,
2514,11/10/21 12:10:05 PM,0.660,,,,
2515,11/10/21 01:10:05 PM,0.687,,,,
2516,11/10/21 02:10:05 PM,0.742,,,,
2517,11/10/21 03:10:05 PM,0.742,,,,
2518,11/10/21 04:10:05 PM,0.770,,,,
2519,11/10/21 05:10:05 PM,0.770,,,,
2520,11/10/21 06:10:05 PM,0.770,,,,
2521,11/10/21 07:10:05 PM,0.770,,,,
2522,11/10/21 08:10:05 PM,0.797,,,,
2523,11/10/21 09:10:05 PM,0.797,,,,
2524,11/10/21 10:10:05 PM,0.797,,,,
2525,11/10/21 11:10:05 PM,0.797,,,,
2526,11/11/21 12:10:05 AM,0.797,,,,
2527,11/11/21 01:10:05 AM,0.797,,,,
2528,11/11/21 02:10:05 AM,0.797,,,,
2529,11/11/21 03:10:05 AM,0.797,,,,
2530,11/11/21 04:10:05 AM,0.797,,,,
2531,11/11/21 05:10:05 AM,0.797,,,,
2532,11/11/21 06:10:05 AM,0.797,,,,
2533,11/11/21 07:10:05 AM,0.797,,,,
2534,11/11/21 08:10:05 AM,0.797,,,,
2535,11/11/21 09:10:05 AM,0.797,,,,
2536,11/11/21 10:10:05 AM,0.825,,,,
2537,11/11/21 11:10:05 AM,0.797,,,,
2538,11/11/21 12:10:05 PM,0.797,,,,
2539,11/11/21 01:10:05 PM,0.770,,,,
2540,11/11/21 02:10:05 PM,0.770,,,,
2541,11/11/21 03:10:05 PM,0.770,,,,
2542,11/11/21 04:10:05 PM,0.770,,,,
2543,11/11/21 05:10:05 PM,0.770,,,,
2544,11/11/21 06:10:05 PM,0.770,,,,
2545,11/11/21 07:10:05 PM,0.770,,,,
2546,11/11/21 08:10:05 PM,0.770,,,,
2547,11/11/21 09:10:05 PM,0.797,,,,
2548,11/11/21 10:10:05 PM,0.797,,,,
2549,11/11/21 11:10:05 PM,0.797,,,,
2550,11/12/21 12:10:05 AM,0.797,,,,
2551,11/12/21 01:10:05 AM,0.797,,,,
2552,11/12/21 02:10:05 AM,0.797,,,,
2553,11/12/21 03:10:05 AM,0.825,,,,
2554,11/12/21 04:10:05 AM,0.825,,,,
2555,11/12/21 05:10:05 AM,0.825,,,,
2556,11/12/21 06:10:05 AM,0.825,,,,
2557,11/12/21 07:10:05 AM,0.825,,,,
2558,11/12/21 08:10:05 AM,0.825,,,,
2559,11/12/21 09:10:05 AM,0.825,,,,
2560,11/12/21 10:10:05 AM,0.825,,,,
2561,11/12/21 11:10:05 AM,0.825,,,,
2562,11/12/21 12:10:05 PM,0.825,,,,
2563,11/12/21 01:10:05 PM,0.797,,,,
2564,11/12/21 02:10:05 PM,0.825,,,,
2565,11/12/21 03:10:05 PM,0.797,,,,
2566,11/12/21 04:10:05 PM,0.797,,,,
2567,11/12/21 05:10:05 PM,0.797,,,,
2568,11/12/21 06:10:05 PM,0.797,,,,
2569,11/12/21 07:10:05 PM,0.797,,,,
2570,11/12/21 08:10:05 PM,0.797,,,,
2571,11/12/21 09:10:05 PM,0.797,,,,
2572,11/12/21 10:10:05 PM,0.797,,,,
2573,11/12/21 11:10:05 PM,0.797,,,,
2574,11/13/21 12:10:05 AM,0.797,,,,
2575,11/13/21 01:10:05 AM,0.825,,,,
2576,11/13/21 02:10:05 AM,0.825,,,,
2577,11/13/21 03:10:05 AM,0.825,,,,
2578,11/13/21 04:10:05 AM,0.825,,,,
2579,11/13/21 05:10:05 AM,0.797,,,,
2580,11/13/21 06:10:05 AM,0.770,,,,
2581,11/13/21 07:10:05 AM,0.770,,,,
2582,11/13/21 08:10:05 AM,0.770,,,,
2583,11/13/21 09:10:05 AM,0.797,,,,
2584,11/13/21 10:10:05 AM,0.797,,,,
2585,11/13/21 11:10:05 AM,0.797,,,,
2586,11/13/21 12:10:05 PM,0.797,,,,
2587,11/13/21 01:10:05 PM,0.825,,,,
2588,11/13/21 02:10:05 PM,0.825,,,,
2589,11/13/21 03:10:05 PM,0.825,,,,
2590,11/13/21 04:10:05 PM,0.825,,,,
2591,11/13/21 05:10:05 PM,0.825,,,,
2592,11/13/21 06:10:05 PM,0.825,,,,
2593,11/13/21 07:10:05 PM,0.825,,,,
2594,11/13/21 08:10:05 PM,0.825,,,,
2595,11/13/21 09:10:05 PM,0.825,,,,
2596,11/13/21 10:10:05 PM,0.852,,,,
2597,11/13/21 11:10:05 PM,0.852,,,,
2598,11/14/21 12:10:05 AM,0.852,,,,
2599,11/14/21 01:10:05 AM,0.852,,,,
2600,11/14/21 02:10:05 AM,0.852,,,,
2601,11/14/21 03:10:05 AM,0.852,,,,
2602,11/14/21 04:10:05 AM,0.825,,,,
2603,11/14/21 05:10:05 AM,0.825,,,,
2604,11/14/21 06:10:05 AM,0.825,,,,
2605,11/14/21 07:10:05 AM,0.825,,,,
2606,11/14/21 08:10:05 AM,0.825,,,,
2607,11/14/21 09:10:05 AM,0.825,,,,
2608,11/14/21 10:10:05 AM,0.825,,,,
2609,11/14/21 11:10:05 AM,0.825,,,,
2610,11/14/21 12:10:05 PM,0.825,,,,
2611,11/14/21 01:10:05 PM,0.825,,,,
2612,11/14/21 02:10:05 PM,0.825,,,,
2613,11/14/21 03:10:05 PM,0.825,,,,
2614,11/14/21 04:10:05 PM,0.825,,,,
2615,11/14/21 05:10:05 PM,0.852,,,,
2616,11/14/21 06:10:05 PM,0.825,,,,
2617,11/14/21 07:10:05 PM,0.852,,,,
2618,11/14/21 08:10:05 PM,0.825,,,,
2619,11/14/21 09:10:05 PM,0.825,,,,
2620,11/14/21 10:10:05 PM,0.852,,,,
2621,11/14/21 11:10:05 PM,0.852,,,,
2622,11/15/21 12:10:05 AM,0.852,,,,
2623,11/15/21 01:10:05 AM,0.852,,,,
2624,11/15/21 02:10:05 AM,0.852,,,,
2625,11/15/21 03:10:05 AM,0.852,,,,
2626,11/15/21 04:10:05 AM,0.852,,,,
2627,11/15/21 05:10:05 AM,0.852,,,,
2628,11/15/21 06:10:05 AM,0.852,,,,
2629,11/15/21 07:10:05 AM,0.852,,,,
2630,11/15/21 08:10:05 AM,0.852,,,,
2631,11/15/21 09:10:05 AM,0.852,,,,
2632,11/15/21 10:10:05 AM,0.852,,,,
2633,11/15/21 11:10:05 AM,0.852,,,,
2634,11/15/21 12:10:05 PM,0.880,,,,
2635,11/15/21 01:10:05 PM,0.880,,,,
2636,11/15/21 02:10:05 PM,0.880,,,,
2637,11/15/21 03:10:05 PM,0.880,,,,
2638,11/15/21 04:10:05 PM,0.880,,,,
2639,11/15/21 05:10:05 PM,0.880,,,,
2640,11/15/21 06:10:05 PM,0.880,,,,
2641,11/15/21 07:10:05 PM,0.880,,,,
2642,11/15/21 08:10:05 PM,0.880,,,,
2643,11/15/21 09:10:05 PM,0.852,,,,
2644,11/15/21 10:10:05 PM,0.852,,,,
2645,11/15/21 11:10:05 PM,0.852,,,,
2646,11/16/21 12:10:05 AM,0.852,,,,
2647,11/16/21 01:10:05 AM,0.825,,,,
2648,11/16/21 02:10:05 AM,0.825,,,,
2649,11/16/21 03:10:05 AM,0.825,,,,
2650,11/16/21 04:10:05 AM,0.797,,,,
2651,11/16/21 05:10:05 AM,0.797,,,,
2652,11/16/21 06:10:05 AM,0.797,,,,
2653,11/16/21 07:10:05 AM,0.797,,,,
2654,11/16/21 08:10:05 AM,0.770,,,,
2655,11/16/21 09:10:05 AM,0.770,,,,
2656,11/16/21 10:10:05 AM,0.770,,,,
2657,11/16/21 11:10:05 AM,0.797,,,,
2658,11/16/21 12:10:05 PM,0.797,,,,
2659,11/16/21 01:10:05 PM,0.797,,,,
2660,11/16/21 02:10:05 PM,0.797,,,,
2661,11/16/21 03:10:05 PM,0.797,,,,
2662,11/16/21 04:10:05 PM,0.825,,,,
2663,11/16/21 05:10:05 PM,0.825,,,,
2664,11/16/21 06:10:05 PM,0.825,,,,
2665,11/16/21 07:10:05 PM,0.825,,,,
2666,11/16/21 08:10:05 PM,0.825,,,,
2667,11/16/21 09:10:05 PM,0.825,,,,
2668,11/16/21 10:10:05 PM,0.825,,,,
2669,11/16/21 11:10:05 PM,0.852,,,,
2670,11/17/21 12:10:05 AM,0.825,,,,
2671,11/17/21 01:10:05 AM,0.852,,,,
2672,11/17/21 02:10:05 AM,0.852,,,,
2673,11/17/21 03:10:05 AM,0.852,,,,
2674,11/17/21 04:10:05 AM,0.852,,,,
2675,11/17/21 05:10:05 AM,0.852,,,,
2676,11/17/21 06:10:05 AM,0.852,,,,
2677,11/17/21 07:10:05 AM,0.852,,,,
2678,11/17/21 08:10:05 AM,0.852,,,,
2679,11/17/21 09:10:05 AM,0.852,,,,
2680,11/17/21 10:10:05 AM,0.852,,,,
2681,11/17/21 11:10:05 AM,0.852,,,,
2682,11/17/21 12:10:05 PM,0.852,,,,
2683,11/17/21 01:10:05 PM,0.852,,,,
2684,11/17/21 02:10:05 PM,0.852,,,,
2685,11/17/21 03:10:05 PM,0.852,,,,
2686,11/17/21 04:10:05 PM,0.852,,,,
2687,11/17/21 05:10:05 PM,0.852,,,,
2688,11/17/21 06:10:05 PM,0.852,,,,
2689,11/17/21 07:10:05 PM,0.852,,,,
2690,11/17/21 08:10:05 PM,0.852,,,,
2691,11/17/21 09:10:05 PM,0.852,,,,
2692,11/17/21 10:10:05 PM,0.852,,,,
2693,11/17/21 11:10:05 PM,0.852,,,,
2694,11/18/21 12:10:05 AM,0.852,,,,
2695,11/18/21 01:10:05 AM,0.852,,,,
2696,11/18/21 02:10:05 AM,0.852,,,,
2697,11/18/21 03:10:05 AM,0.852,,,,
2698,11/18/21 04:10:05 AM,0.852,,,,
2699,11/18/21 05:10:05 AM,0.852,,,,
2700,11/18/21 06:10:05 AM,0.852,,,,
2701,11/18/21 07:10:05 AM,0.852,,,,
2702,11/18/21 08:10:05 AM,0.852,,,,
2703,11/18/21 09:10:05 AM,0.852,,,,
2704,11/18/21 10:10:05 AM,0.852,,,,
2705,11/18/21 11:10:05 AM,0.852,,,,
2706,11/18/21 12:10:05 PM,0.852,,,,
2707,11/18/21 01:10:05 PM,0.852,,,,
2708,11/18/21 02:10:05 PM,0.852,,,,
2709,11/18/21 03:10:05 PM,0.852,,,,
2710,11/18/21 04:10:05 PM,0.852,,,,
2711,11/18/21 05:10:05 PM,0.852,,,,
2712,11/18/21 06:10:05 PM,0.852,,,,
2713,11/18/21 07:10:05 PM,0.852,,,,
2714,11/18/21 08:10:05 PM,0.852,,,,
2715,11/18/21 09:10:05 PM,0.852,,,,
2716,11/18/21 10:10:05 PM,0.852,,,,
2717,11/18/21 11:10:05 PM,0.852,,,,
2718,11/19/21 12:10:05 AM,0.852,,,,
2719,11/19/21 01:10:05 AM,0.852,,,,
2720,11/19/21 02:10:05 AM,0.852,,,,
2721,11/19/21 03:10:05 AM,0.852,,,,
2722,11/19/21 04:10:05 AM,0.852,,,,
2723,11/19/21 05:10:05 AM,0.852,,,,
2724,11/19/21 06:10:05 AM,0.852,,,,
2725,11/19/21 07:10:05 AM,0.852,,,,
2726,11/19/21 08:10:05 AM,0.852,,,,
2727,11/19/21 09:10:05 AM,0.852,,,,
2728,11/19/21 10:10:05 AM,0.852,,,,
2729,11/19/21 11:10:05 AM,0.852,,,,
2730,11/19/21 12:10:05 PM,0.852,,,,
2731,11/19/21 01:10:05 PM,0.852,,,,
2732,11/19/21 02:10:05 PM,0.852,,,,
2733,11/19/21 03:10:05 PM,0.825,,,,
2734,11/19/21 04:10:05 PM,0.825,,,,
2735,11/19/21 05:10:05 PM,0.825,,,,
2736,11/19/21 06:10:05 PM,0.825,,,,
2737,11/19/21 07:10:05 PM,0.825,,,,
2738,11/19/21 08:10:05 PM,0.825,,,,
2739,11/19/21 09:10:05 PM,0.825,,,,
2740,11/19/21 10:10:05 PM,0.825,,,,
2741,11/19/21 11:10:05 PM,0.825,,,,
2742,11/20/21 12:10:05 AM,0.825,,,,
2743,11/20/21 01:10:05 AM,0.825,,,,
2744,11/20/21 02:10:05 AM,0.825,,,,
2745,11/20/21 03:10:05 AM,0.825,,,,
2746,11/20/21 04:10:05 AM,0.825,,,,
2747,11/20/21 05:10:05 AM,0.825,,,,
2748,11/20/21 06:10:05 AM,0.825,,,,
2749,11/20/21 07:10:05 AM,0.825,,,,
2750,11/20/21 08:10:05 AM,0.825,,,,
2751,11/20/21 09:10:05 AM,0.825,,,,
2752,11/20/21 10:10:05 AM,0.797,,,,
2753,11/20/21 11:10:05 AM,0.797,,,,
2754,11/20/21 12:10:05 PM,0.825,,,,
2755,11/20/21 01:10:05 PM,0.797,,,,
2756,11/20/21 02:10:05 PM,0.797,,,,
2757,11/20/21 03:10:05 PM,0.797,,,,
2758,11/20/21 04:10:05 PM,0.797,,,,
2759,11/20/21 05:10:05 PM,0.797,,,,
2760,11/20/21 06:10:05 PM,0.797,,,,
2761,11/20/21 07:10:05 PM,0.797,,,,
2762,11/20/21 08:10:05 PM,0.797,,,,
2763,11/20/21 09:10:05 PM,0.797,,,,
2764,11/20/21 10:10:05 PM,0.797,,,,
2765,11/20/21 11:10:05 PM,0.797,,,,
2766,11/21/21 12:10:05 AM,0.825,,,,
2767,11/21/21 01:10:05 AM,0.797,,,,
2768,11/21/21 02:10:05 AM,0.797,,,,
2769,11/21/21 03:10:05 AM,0.797,,,,
2770,11/21/21 04:10:05 AM,0.825,,,,
2771,11/21/21 05:10:05 AM,0.797,,,,
2772,11/21/21 06:10:05 AM,0.797,,,,
2773,11/21/21 07:10:05 AM,0.797,,,,
2774,11/21/21 08:10:05 AM,0.797,,,,
2775,11/21/21 09:10:05 AM,0.797,,,,
2776,11/21/21 10:10:05 AM,0.797,,,,
2777,11/21/21 11:10:05 AM,0.825,,,,
2778,11/21/21 12:10:05 PM,0.797,,,,
2779,11/21/21 01:10:05 PM,0.797,,,,
2780,11/21/21 02:10:05 PM,0.797,,,,
2781,11/21/21 03:10:05 PM,0.797,,,,
2782,11/21/21 04:10:05 PM,0.797,,,,
2783,11/21/21 05:10:05 PM,0.797,,,,
2784,11/21/21 06:10:05 PM,0.825,,,,
2785,11/21/21 07:10:05 PM,0.797,,,,
2786,11/21/21 08:10:05 PM,0.797,,,,
2787,11/21/21 09:10:05 PM,0.797,,,,
2788,11/21/21 10:10:05 PM,0.825,,,,
2789,11/21/21 11:10:05 PM,0.797,,,,
2790,11/22/21 12:10:05 AM,0.825,,,,
2791,11/22/21 01:10:05 AM,0.825,,,,
2792,11/22/21 02:10:05 AM,0.825,,,,
2793,11/22/21 03:10:05 AM,0.825,,,,
2794,11/22/21 04:10:05 AM,0.825,,,,
2795,11/22/21 05:10:05 AM,0.825,,,,
2796,11/22/21 06:10:05 AM,0.825,,,,
2797,11/22/21 07:10:05 AM,0.825,,,,
2798,11/22/21 08:10:05 AM,0.825,,,,
2799,11/22/21 09:10:05 AM,0.825,,,,
2800,11/22/21 10:10:05 AM,0.825,,,,
2801,11/22/21 11:10:05 AM,0.825,,,,
2802,11/22/21 12:10:05 PM,0.825,,,,
2803,11/22/21 01:10:05 PM,0.825,,,,
2804,11/22/21 02:10:05 PM,0.825,,,,
2805,11/22/21 03:10:05 PM,0.825,,,,
2806,11/22/21 04:10:05 PM,0.825,,,,
2807,11/22/21 05:10:05 PM,0.825,,,,
2808,11/22/21 06:10:05 PM,0.825,,,,
2809,11/22/21 07:10:05 PM,0.825,,,,
2810,11/22/21 08:10:05 PM,0.825,,,,
2811,11/22/21 09:10:05 PM,0.825,,,,
2812,11/22/21 10:10:05 PM,0.825,,,,
2813,11/22/21 11:10:05 PM,0.825,,,,
2814,11/23/21 12:10:05 AM,0.825,,,,
2815,11/23/21 01:10:05 AM,0.825,,,,
2816,11/23/21 02:10:05 AM,0.825,,,,
2817,11/23/21 03:10:05 AM,0.825,,,,
2818,11/23/21 04:10:05 AM,0.825,,,,
2819,11/23/21 05:10:05 AM,0.825,,,,
2820,11/23/21 06:10:05 AM,0.825,,,,
2821,11/23/21 07:10:05 AM,0.825,,,,
2822,11/23/21 08:10:05 AM,0.825,,,,
2823,11/23/21 09:10:05 AM,0.825,,,,
2824,11/23/21 10:10:05 AM,0.825,,,,
2825,11/23/21 11:10:05 AM,0.825,,,,
2826,11/23/21 12:10:05 PM,0.825,,,,
2827,11/23/21 01:10:05 PM,0.825,,,,
2828,11/23/21 02:10:05 PM,0.825,,,,
2829,11/23/21 03:10:05 PM,0.825,,,,
2830,11/23/21 04:10:05 PM,0.825,,,,
2831,11/23/21 05:10:05 PM,0.825,,,,
2832,11/23/21 06:10:05 PM,0.825,,,,
2833,11/23/21 07:10:05 PM,0.825,,,,
2834,11/23/21 08:10:05 PM,0.797,,,,
2835,11/23/21 09:10:05 PM,0.797,,,,
2836,11/23/21 10:10:05 PM,0.797,,,,
2837,11/23/21 11:10:05 PM,0.797,,,,
2838,11/24/21 12:10:05 AM,0.797,,,,
2839,11/24/21 01:10:05 AM,0.797,,,,
2840,11/24/21 02:10:05 AM,0.797,,,,
2841,11/24/21 03:10:05 AM,0.797,,,,
2842,11/24/21 04:10:05 AM,0.797,,,,
2843,11/24/21 05:10:05 AM,0.797,,,,
2844,11/24/21 06:10:05 AM,0.797,,,,
2845,11/24/21 07:10:05 AM,0.797,,,,
2846,11/24/21 08:10:05 AM,0.797,,,,
2847,11/24/21 09:10:05 AM,0.797,,,,
2848,11/24/21 10:10:05 AM,0.797,,,,
2849,11/24/21 11:10:05 AM,0.797,,,,
2850,11/24/21 12:10:05 PM,0.797,,,,
2851,11/24/21 01:10:05 PM,0.797,,,,
2852,11/24/21 02:10:05 PM,0.797,,,,
2853,11/24/21 03:10:05 PM,0.797,,,,
2854,11/24/21 04:10:05 PM,0.797,,,,
2855,11/24/21 05:10:05 PM,0.797,,,,
2856,11/24/21 06:10:05 PM,0.797,,,,
2857,11/24/21 07:10:05 PM,0.797,,,,
2858,11/24/21 08:10:05 PM,0.797,,,,
2859,11/24/21 09:10:05 PM,0.797,,,,
2860,11/24/21 10:10:05 PM,0.797,,,,
2861,11/24/21 11:10:05 PM,0.797,,,,
2862,11/25/21 12:10:05 AM,0.797,,,,
2863,11/25/21 01:10:05 AM,0.797,,,,
2864,11/25/21 02:10:05 AM,0.797,,,,
2865,11/25/21 03:10:05 AM,0.797,,,,
2866,11/25/21 04:10:05 AM,0.797,,,,
2867,11/25/21 05:10:05 AM,0.797,,,,
2868,11/25/21 06:10:05 AM,0.797,,,,
2869,11/25/21 07:10:05 AM,0.797,,,,
2870,11/25/21 08:10:05 AM,0.797,,,,
2871,11/25/21 09:10:05 AM,0.797,,,,
2872,11/25/21 10:10:05 AM,0.797,,,,
2873,11/25/21 11:10:05 AM,0.797,,,,
2874,11/25/21 12:10:05 PM,0.797,,,,
2875,11/25/21 01:10:05 PM,0.797,,,,
2876,11/25/21 02:10:05 PM,0.797,,,,
2877,11/25/21 03:10:05 PM,0.797,,,,
2878,11/25/21 04:10:05 PM,0.797,,,,
2879,11/25/21 05:10:05 PM,0.797,,,,
2880,11/25/21 06:10:05 PM,0.797,,,,
2881,11/25/21 07:10:05 PM,0.797,,,,
2882,11/25/21 08:10:05 PM,0.797,,,,
2883,11/25/21 09:10:05 PM,0.797,,,,
2884,11/25/21 10:10:05 PM,0.797,,,,
2885,11/25/21 11:10:05 PM,0.797,,,,
2886,11/26/21 12:10:05 AM,0.797,,,,
2887,11/26/21 01:10:05 AM,0.797,,,,
2888,11/26/21 02:10:05 AM,0.797,,,,
2889,11/26/21 03:10:05 AM,0.797,,,,
2890,11/26/21 04:10:05 AM,0.797,,,,
2891,11/26/21 05:10:05 AM,0.797,,,,
2892,11/26/21 06:10:05 AM,0.797,,,,
2893,11/26/21 07:10:05 AM,0.797,,,,
2894,11/26/21 08:10:05 AM,0.797,,,,
2895,11/26/21 09:10:05 AM,0.797,,,,
2896,11/26/21 10:10:05 AM,0.797,,,,
2897,11/26/21 11:10:05 AM,0.797,,,,
2898,11/26/21 12:10:05 PM,0.797,,,,
2899,11/26/21 01:10:05 PM,0.797,,,,
2900,11/26/21 02:10:05 PM,0.797,,,,
2901,11/26/21 03:10:05 PM,0.797,,,,
2902,11/26/21 04:10:05 PM,0.797,,,,
2903,11/26/21 05:10:05 PM,0.797,,,,
2904,11/26/21 06:10:05 PM,0.797,,,,
2905,11/26/21 07:10:05 PM,0.797,,,,
2906,11/26/21 08:10:05 PM,0.797,,,,
2907,11/26/21 09:10:05 PM,0.797,,,,
2908,11/26/21 10:10:05 PM,0.797,,,,
2909,11/26/21 11:10:05 PM,0.797,,,,
2910,11/27/21 12:10:05 AM,0.797,,,,
2911,11/27/21 01:10:05 AM,0.797,,,,
2912,11/27/21 02:10:05 AM,0.797,,,,
2913,11/27/21 03:10:05 AM,0.797,,,,
2914,11/27/21 04:10:05 AM,0.797,,,,
2915,11/27/21 05:10:05 AM,0.797,,,,
2916,11/27/21 06:10:05 AM,0.797,,,,
2917,11/27/21 07:10:05 AM,0.797,,,,
2918,11/27/21 08:10:05 AM,0.797,,,,
2919,11/27/21 09:10:05 AM,0.797,,,,
2920,11/27/21 10:10:05 AM,0.797,,,,
2921,11/27/21 11:10:05 AM,0.797,,,,
2922,11/27/21 12:10:05 PM,0.797,,,,
2923,11/27/21 01:10:05 PM,0.797,,,,
2924,11/27/21 02:10:05 PM,0.797,,,,
2925,11/27/21 03:10:05 PM,0.797,,,,
2926,11/27/21 04:10:05 PM,0.797,,,,
2927,11/27/21 05:10:05 PM,0.797,,,,
2928,11/27/21 06:10:05 PM,0.797,,,,
2929,11/27/21 07:10:05 PM,0.797,,,,
2930,11/27/21 08:10:05 PM,0.797,,,,
2931,11/27/21 09:10:05 PM,0.797,,,,
2932,11/27/21 10:10:05 PM,0.797,,,,
2933,11/27/21 11:10:05 PM,0.797,,,,
2934,11/28/21 12:10:05 AM,0.797,,,,
2935,11/28/21 01:10:05 AM,0.770,,,,
2936,11/28/21 02:10:05 AM,0.770,,,,
2937,11/28/21 03:10:05 AM,0.770,,,,
2938,11/28/21 04:10:05 AM,0.770,,,,
2939,11/28/21 05:10:05 AM,0.770,,,,
2940,11/28/21 06:10:05 AM,0.797,,,,
2941,11/28/21 07:10:05 AM,0.770,,,,
2942,11/28/21 08:10:05 AM,0.770,,,,
2943,11/28/21 09:10:05 AM,0.770,,,,
2944,11/28/21 10:10:05 AM,0.770,,,,
2945,11/28/21 11:10:05 AM,0.770,,,,
2946,11/28/21 12:10:05 PM,0.770,,,,
2947,11/28/21 01:10:05 PM,0.770,,,,
2948,11/28/21 02:10:05 PM,0.770,,,,
2949,11/28/21 03:10:05 PM,0.770,,,,
2950,11/28/21 04:10:05 PM,0.770,,,,
2951,11/28/21 05:10:05 PM,0.770,,,,
2952,11/28/21 06:10:05 PM,0.770,,,,
2953,11/28/21 07:10:05 PM,0.770,,,,
2954,11/28/21 08:10:05 PM,0.770,,,,
2955,11/28/21 09:10:05 PM,0.770,,,,
2956,11/28/21 10:10:05 PM,0.770,,,,
2957,11/28/21 11:10:05 PM,0.770,,,,
2958,11/29/21 12:10:05 AM,0.770,,,,
2959,11/29/21 01:10:05 AM,0.770,,,,
